datetime,elapsed_s,pressure_hpa,Elevation_m
2026/04/02@14:02:38,33728,968.78344,19636.8
2026/04/02@14:02:39,33729,968.7328,19639.933333333334
2026/04/02@14:02:40,33730,968.757568,19643.066666666666
2026/04/02@14:02:41,33731,968.7365,19646.2
2026/04/02@14:02:42,33732,968.7134,19649.333333333332
2026/04/02@14:02:43,33733,968.77232,19652.466666666667
2026/04/02@14:02:44,33734,968.771,19655.6
2026/04/02@14:02:45,33735,968.7353,19658.733333333334
2026/04/02@14:02:46,33736,968.7637,19661.866666666665
2026/04/02@14:02:47,33737,968.75144,19665.0
2026/04/02@14:02:49,33739,968.7008,19671.322580645163
2026/04/02@14:02:50,33740,968.76484,19674.483870967742
2026/04/02@14:02:51,33741,968.7834,19677.645161290322
2026/04/02@14:02:52,33742,968.76484,19680.8064516129
2026/04/02@14:02:53,33743,968.752464,19683.967741935485
2026/04/02@14:02:54,33744,968.7414,19687.129032258064
2026/04/02@14:02:55,33745,968.7341,19690.290322580644
2026/04/02@14:02:56,33746,968.7785,19693.451612903227
2026/04/02@14:02:57,33747,968.70685,19696.612903225807
2026/04/02@14:02:58,33748,968.74536,19699.774193548386
2026/04/02@14:02:59,33749,968.7994,19702.935483870966
2026/04/02@14:03:01,33750,968.74632,19709.25806451613
2026/04/02@14:03:02,33752,968.7352,19712.41935483871
2026/04/02@14:03:03,33753,968.72408,19715.58064516129
2026/04/02@14:03:04,33754,968.757568,19718.74193548387
2026/04/02@14:03:05,33755,968.7674,19721.90322580645
2026/04/02@14:03:06,33756,968.7241,19725.064516129034
2026/04/02@14:03:07,33757,968.7537,19728.225806451614
2026/04/02@14:03:08,33758,968.76136,19731.387096774193
2026/04/02@14:03:09,33759,968.761136,19734.548387096773
2026/04/02@14:03:10,33760,968.7578,19737.709677419356
2026/04/02@14:03:11,33761,968.7698,19740.870967741936
2026/04/02@14:03:12,33762,968.7414,19744.032258064515
2026/04/02@14:03:14,33763,968.76016,19750.354838709678
2026/04/02@14:03:15,33765,968.755,19753.516129032258
2026/04/02@14:03:16,33766,968.7564,19756.677419354837
2026/04/02@14:03:17,33767,968.762736,19759.83870967742
2026/04/02@14:03:18,33768,968.7651,19763.0
2026/04/02@14:03:19,33769,968.7698,19765.967741935485
2026/04/02@14:03:20,33770,968.7528,19768.935483870966
2026/04/02@14:03:21,33771,968.74268,19771.90322580645
2026/04/02@14:03:22,33772,968.75496,19774.870967741936
2026/04/02@14:03:23,33773,968.75008,19777.83870967742
2026/04/02@14:03:24,33774,968.7625,19780.8064516129
2026/04/02@14:03:25,33775,968.7551,19783.774193548386
2026/04/02@14:03:27,33777,968.74776,19789.709677419356
2026/04/02@14:03:28,33778,968.75008,19792.677419354837
2026/04/02@14:03:29,33779,968.7291,19795.645161290322
2026/04/02@14:03:30,33780,968.794432,19798.612903225807
2026/04/02@14:03:31,33781,968.7303,19801.58064516129
2026/04/02@14:03:32,33782,968.75384,19804.548387096773
2026/04/02@14:03:33,33783,968.7341,19807.516129032258
2026/04/02@14:03:34,33784,968.74892,19810.483870967742
2026/04/02@14:03:35,33785,968.75008,19813.451612903227
2026/04/02@14:03:36,33786,968.7587,19816.41935483871
2026/04/02@14:03:37,33787,968.7834,19819.387096774193
2026/04/02@14:03:38,33788,968.743,19822.354838709678
2026/04/02@14:03:40,33790,968.7367,19828.290322580644
2026/04/02@14:03:41,33791,968.7686,19831.25806451613
2026/04/02@14:03:42,33792,968.78104,19834.225806451614
2026/04/02@14:03:43,33793,968.7464,19837.1935483871
2026/04/02@14:03:44,33794,968.76624,19840.16129032258
2026/04/02@14:03:45,33795,968.7785,19843.129032258064
2026/04/02@14:03:46,33796,968.761136,19846.09677419355
2026/04/02@14:03:47,33797,968.7698,19849.064516129034
2026/04/02@14:03:48,33798,968.73776,19852.032258064515
2026/04/02@14:03:49,33799,968.72684,19855.0
2026/04/02@14:03:50,33800,968.78216,19858.366666666665
2026/04/02@14:03:51,33801,968.75992,19861.733333333334
2026/04/02@14:03:53,33803,968.761136,19868.466666666667
2026/04/02@14:03:54,33804,968.7562,19871.833333333332
2026/04/02@14:03:55,33805,968.74024,19875.2
2026/04/02@14:03:56,33806,968.76484,19878.566666666666
2026/04/02@14:03:57,33807,968.78104,19881.933333333334
2026/04/02@14:03:58,33808,968.7625,19885.3
2026/04/02@14:03:59,33809,968.78732,19888.666666666668
2026/04/02@14:04:00,33810,968.75144,19892.033333333333
2026/04/02@14:04:01,33811,968.7771,19895.4
2026/04/02@14:04:02,33812,968.7525,19898.766666666666
2026/04/02@14:04:03,33813,968.76624,19902.133333333335
2026/04/02@14:04:04,33814,968.7723,19905.5
2026/04/02@14:04:06,33816,968.76624,19912.233333333334
2026/04/02@14:04:07,33817,968.7414,19915.6
2026/04/02@14:04:08,33818,968.766,19918.966666666667
2026/04/02@14:04:09,33819,968.7414,19922.333333333332
2026/04/02@14:04:10,33820,968.75748,19925.7
2026/04/02@14:04:11,33821,968.7475,19929.066666666666
2026/04/02@14:04:12,33822,968.75616,19932.433333333334
2026/04/02@14:04:13,33823,968.77824,19935.8
2026/04/02@14:04:14,33824,968.7711,19939.166666666668
2026/04/02@14:04:15,33825,968.724,19942.533333333333
2026/04/02@14:04:16,33826,968.729,19945.9
2026/04/02@14:04:17,33827,968.7649,19949.266666666666
2026/04/02@14:04:19,33828,968.76,19956.0
2026/04/02@14:04:20,33830,968.7365,19959.129032258064
2026/04/02@14:04:21,33831,968.7141,19962.25806451613
2026/04/02@14:04:22,33832,968.7502,19965.387096774193
2026/04/02@14:04:23,33833,968.7327,19968.516129032258
2026/04/02@14:04:24,33834,968.74616,19971.645161290322
2026/04/02@14:04:25,33835,968.7339,19974.774193548386
2026/04/02@14:04:26,33836,968.7562,19977.90322580645
2026/04/02@14:04:27,33837,968.7179,19981.032258064515
2026/04/02@14:04:28,33838,968.7287,19984.16129032258
2026/04/02@14:04:29,33839,968.75852,19987.290322580644
2026/04/02@14:04:30,33840,968.7548,19990.41935483871
2026/04/02@14:04:31,33841,968.7375,19993.548387096773
2026/04/02@14:04:33,33843,968.7623,19999.8064516129
2026/04/02@14:04:34,33844,968.74868,20002.935483870966
2026/04/02@14:04:35,33845,968.74868,20006.064516129034
2026/04/02@14:04:36,33846,968.7389,20009.1935483871
2026/04/02@14:04:37,33847,968.766,20012.322580645163
2026/04/02@14:04:38,33848,968.761,20015.451612903227
2026/04/02@14:04:39,33849,968.75976,20018.58064516129
2026/04/02@14:04:40,33850,968.7967,20021.709677419356
2026/04/02@14:04:41,33851,968.7252,20024.83870967742
2026/04/02@14:04:42,33852,968.7523,20027.967741935485
2026/04/02@14:04:43,33853,968.7475,20031.09677419355
2026/04/02@14:04:44,33854,968.7869,20034.225806451614
2026/04/02@14:04:46,33856,968.72652,20040.483870967742
2026/04/02@14:04:47,33857,968.75368,20043.612903225807
2026/04/02@14:04:48,33858,968.73752,20046.74193548387
2026/04/02@14:04:49,33859,968.7907,20049.870967741936
2026/04/02@14:04:50,33860,968.7634,20053.0
2026/04/02@14:04:51,33861,968.751168,20055.966666666667
2026/04/02@14:04:52,33862,968.7304,20058.933333333334
2026/04/02@14:04:53,33863,968.7634,20061.9
2026/04/02@14:04:54,33864,968.7438,20064.866666666665
2026/04/02@14:04:55,33865,968.7484,20067.833333333332
2026/04/02@14:04:56,33866,968.7536,20070.8
2026/04/02@14:04:57,33867,968.7562,20073.766666666666
2026/04/02@14:04:59,33869,968.73752,20079.7
2026/04/02@14:05:00,33870,968.7339,20082.666666666668
2026/04/02@14:05:01,33871,968.7216,20085.633333333335
2026/04/02@14:05:02,33872,968.74992,20088.6
2026/04/02@14:05:03,33873,968.73016,20091.566666666666
2026/04/02@14:05:04,33874,968.7821,20094.533333333333
2026/04/02@14:05:05,33875,968.7647,20097.5
2026/04/02@14:05:06,33876,968.7673,20100.466666666667
2026/04/02@14:05:07,33877,968.74384,20103.433333333334
2026/04/02@14:05:08,33878,968.77348,20106.4
2026/04/02@14:05:09,33879,968.793136,20109.366666666665
2026/04/02@14:05:10,33880,968.768464,20112.333333333332
2026/04/02@14:05:12,33882,968.7414,20118.266666666666
2026/04/02@14:05:13,33883,968.738832,20121.233333333334
2026/04/02@14:05:14,33884,968.7338,20124.2
2026/04/02@14:05:15,33885,968.7353,20127.166666666668
2026/04/02@14:05:16,33886,968.74632,20130.133333333335
2026/04/02@14:05:17,33887,968.7166,20133.1
2026/04/02@14:05:18,33888,968.7512,20136.066666666666
2026/04/02@14:05:19,33889,968.7623,20139.033333333333
2026/04/02@14:05:20,33890,968.729,20142.0
2026/04/02@14:05:21,33891,968.738832,20144.90322580645
2026/04/02@14:05:22,33892,968.7339,20147.8064516129
2026/04/02@14:05:23,33893,968.738832,20150.709677419356
2026/04/02@14:05:25,33895,968.7156,20156.516129032258
2026/04/02@14:05:26,33896,968.7586,20159.41935483871
2026/04/02@14:05:27,33897,968.7339,20162.322580645163
2026/04/02@14:05:28,33898,968.7475,20165.225806451614
2026/04/02@14:05:29,33899,968.75852,20168.129032258064
2026/04/02@14:05:30,33900,968.74868,20171.032258064515
2026/04/02@14:05:31,33901,968.74616,20173.935483870966
2026/04/02@14:05:32,33902,968.7414,20176.83870967742
2026/04/02@14:05:33,33903,968.7697,20179.74193548387
2026/04/02@14:05:34,33904,968.77576,20182.645161290322
2026/04/02@14:05:35,33905,968.75368,20185.548387096773
2026/04/02@14:05:36,33906,968.7266,20188.451612903227
2026/04/02@14:05:38,33908,968.7661,20194.25806451613
2026/04/02@14:05:39,33909,968.7364,20197.16129032258
2026/04/02@14:05:40,33910,968.7512,20200.064516129034
2026/04/02@14:05:41,33911,968.7438,20202.967741935485
2026/04/02@14:05:42,33912,968.7512,20205.870967741936
2026/04/02@14:05:43,33913,968.74868,20208.774193548386
2026/04/02@14:05:44,33914,968.7216,20211.677419354837
2026/04/02@14:05:45,33915,968.75732,20214.58064516129
2026/04/02@14:05:46,33916,968.766,20217.483870967742
2026/04/02@14:05:47,33917,968.72652,20220.387096774193
2026/04/02@14:05:48,33918,968.725168,20223.290322580644
2026/04/02@14:05:49,33919,968.7314,20226.1935483871
2026/04/02@14:05:51,33921,968.7435,20232.0
2026/04/02@14:05:52,33922,968.7326,20235.129032258064
2026/04/02@14:05:53,33923,968.7386,20238.25806451613
2026/04/02@14:05:54,33924,968.766,20241.387096774193
2026/04/02@14:05:55,33925,968.7893,20244.516129032258
2026/04/02@14:05:56,33926,968.7315,20247.645161290322
2026/04/02@14:05:57,33927,968.7583,20250.774193548386
2026/04/02@14:05:58,33928,968.793,20253.90322580645
2026/04/02@14:05:59,33929,968.75732,20257.032258064515
2026/04/02@14:06:00,33930,968.74008,20260.16129032258
2026/04/02@14:06:01,33931,968.7365,20263.290322580644
2026/04/02@14:06:02,33932,968.732336,20266.41935483871
2026/04/02@14:06:04,33934,968.768464,20272.677419354837
2026/04/02@14:06:05,33935,968.7782,20275.8064516129
2026/04/02@14:06:06,33936,968.77592,20278.935483870966
2026/04/02@14:06:07,33937,968.752464,20282.064516129034
2026/04/02@14:06:08,33938,968.74868,20285.1935483871
2026/04/02@14:06:09,33939,968.7475,20288.322580645163
2026/04/02@14:06:10,33940,968.7512,20291.451612903227
2026/04/02@14:06:11,33941,968.7671,20294.58064516129
2026/04/02@14:06:12,33942,968.74252,20297.709677419356
2026/04/02@14:06:13,33943,968.7721,20300.83870967742
2026/04/02@14:06:14,33944,968.78328,20303.967741935485
2026/04/02@14:06:15,33945,968.73776,20307.09677419355
2026/04/02@14:06:17,33947,968.77452,20313.354838709678
2026/04/02@14:06:18,33948,968.75368,20316.483870967742
2026/04/02@14:06:19,33949,968.7475,20319.612903225807
2026/04/02@14:06:20,33950,968.7711,20322.74193548387
2026/04/02@14:06:21,33951,968.7647,20325.870967741936
2026/04/02@14:06:22,33952,968.7452,20329.0
2026/04/02@14:06:23,33953,968.78708,20332.2
2026/04/02@14:06:24,33954,968.7933,20335.4
2026/04/02@14:06:25,33955,968.7452,20338.6
2026/04/02@14:06:26,33956,968.7723,20341.8
2026/04/02@14:06:27,33957,968.77736,20345.0
2026/04/02@14:06:28,33958,968.7635,20348.2
2026/04/02@14:06:30,33960,968.7921,20354.6
2026/04/02@14:06:31,33961,968.78708,20357.8
2026/04/02@14:06:32,33962,968.7623,20361.0
2026/04/02@14:06:33,33963,968.705536,20364.2
2026/04/02@14:06:34,33964,968.79192,20367.4
2026/04/02@14:06:35,33965,968.7536,20370.6
2026/04/02@14:06:36,33966,968.7534,20373.8
2026/04/02@14:06:37,33967,968.7748,20377.0
2026/04/02@14:06:38,33968,968.8018,20380.2
2026/04/02@14:06:39,33969,968.74868,20383.4
2026/04/02@14:06:40,33970,968.7697,20386.6
2026/04/02@14:06:41,33971,968.7536,20389.8
2026/04/02@14:06:43,33973,968.7798,20396.2
2026/04/02@14:06:44,33974,968.7463,20399.4
2026/04/02@14:06:45,33975,968.7622,20402.6
2026/04/02@14:06:46,33976,968.7674,20405.8
2026/04/02@14:06:47,33977,968.7795,20409.0
2026/04/02@14:06:48,33978,968.7512,20412.2
2026/04/02@14:06:49,33979,968.78708,20415.4
2026/04/02@14:06:50,33980,968.7671,20418.6
2026/04/02@14:06:51,33981,968.7364,20421.8
2026/04/02@14:06:52,33982,968.7647,20425.0
2026/04/02@14:06:53,33983,968.7748,20427.967741935485
2026/04/02@14:06:54,33984,968.7649,20430.935483870966
2026/04/02@14:06:56,33986,968.7264,20436.870967741936
2026/04/02@14:06:57,33987,968.77672,20439.83870967742
2026/04/02@14:06:58,33988,968.74992,20442.8064516129
2026/04/02@14:06:59,33989,968.8054,20445.774193548386
2026/04/02@14:07:00,33990,968.7671,20448.74193548387
2026/04/02@14:07:01,33991,968.771,20451.709677419356
2026/04/02@14:07:02,33992,968.75976,20454.677419354837
2026/04/02@14:07:03,33993,968.785664,20457.645161290322
2026/04/02@14:07:04,33994,968.7771,20460.612903225807
2026/04/02@14:07:05,33995,968.7177,20463.58064516129
2026/04/02@14:07:06,33996,968.7623,20466.548387096773
2026/04/02@14:07:07,33997,968.7425,20469.516129032258
2026/04/02@14:07:09,33999,968.768464,20475.451612903227
2026/04/02@14:07:10,34000,968.77576,20478.41935483871
2026/04/02@14:07:11,34001,968.787936,20481.387096774193
2026/04/02@14:07:12,34002,968.7844,20484.354838709678
2026/04/02@14:07:13,34003,968.7795,20487.322580645163
2026/04/02@14:07:14,34004,968.78936,20490.290322580644
2026/04/02@14:07:15,34005,968.77824,20493.25806451613
2026/04/02@14:07:16,34006,968.752464,20496.225806451614
2026/04/02@14:07:17,34007,968.782,20499.1935483871
2026/04/02@14:07:18,34008,968.7611,20502.16129032258
2026/04/02@14:07:19,34009,968.7583,20505.129032258064
2026/04/02@14:07:20,34010,968.7339,20508.09677419355
2026/04/02@14:07:22,34012,968.7798,20514.032258064515
2026/04/02@14:07:23,34013,968.78816,20517.0
2026/04/02@14:07:24,34014,968.7635,20520.233333333334
2026/04/02@14:07:25,34015,968.74632,20523.466666666667
2026/04/02@14:07:26,34016,968.75616,20526.7
2026/04/02@14:07:27,34017,968.77348,20529.933333333334
2026/04/02@14:07:28,34018,968.7475,20533.166666666668
2026/04/02@14:07:29,34019,968.8017,20536.4
2026/04/02@14:07:30,34020,968.73752,20539.633333333335
2026/04/02@14:07:31,34021,968.75616,20542.866666666665
2026/04/02@14:07:32,34022,968.7722,20546.1
2026/04/02@14:07:33,34023,968.8166,20549.333333333332
2026/04/02@14:07:35,34025,968.7711,20555.8
2026/04/02@14:07:36,34026,968.7821,20559.033333333333
2026/04/02@14:07:37,34027,968.7869,20562.266666666666
2026/04/02@14:07:38,34028,968.77592,20565.5
2026/04/02@14:07:39,34029,968.768464,20568.733333333334
2026/04/02@14:07:40,34030,968.76484,20571.966666666667
2026/04/02@14:07:41,34031,968.7893,20575.2
2026/04/02@14:07:42,34032,968.81648,20578.433333333334
2026/04/02@14:07:43,34033,968.766,20581.666666666668
2026/04/02@14:07:44,34034,968.7844,20584.9
2026/04/02@14:07:45,34035,968.7795,20588.133333333335
2026/04/02@14:07:46,34036,968.7944,20591.366666666665
2026/04/02@14:07:48,34038,968.77952,20597.833333333332
2026/04/02@14:07:49,34039,968.77576,20601.066666666666
2026/04/02@14:07:50,34040,968.7671,20604.3
2026/04/02@14:07:51,34041,968.7635,20607.533333333333
2026/04/02@14:07:52,34042,968.782032,20610.766666666666
2026/04/02@14:07:53,34043,968.7611,20614.0
2026/04/02@14:07:54,34044,968.7682,20617.09677419355
2026/04/02@14:07:55,34045,968.78468,20620.1935483871
2026/04/02@14:07:56,34046,968.761968,20623.290322580644
2026/04/02@14:07:57,34047,968.77184,20626.387096774193
2026/04/02@14:07:58,34048,968.7844,20629.483870967742
2026/04/02@14:07:59,34049,968.798,20632.58064516129
2026/04/02@14:08:01,34051,968.7809,20638.774193548386
2026/04/02@14:08:02,34052,968.761,20641.870967741936
2026/04/02@14:08:03,34053,968.7622,20644.967741935485
2026/04/02@14:08:04,34054,968.785664,20648.064516129034
2026/04/02@14:08:05,34055,968.697,20651.16129032258
2026/04/02@14:08:06,34056,968.7425,20654.25806451613
2026/04/02@14:08:07,34057,968.777,20657.354838709678
2026/04/02@14:08:08,34058,968.8004,20660.451612903227
2026/04/02@14:08:09,34059,968.7622,20663.548387096773
2026/04/02@14:08:10,34060,968.75732,20666.645161290322
2026/04/02@14:08:11,34061,968.7611,20669.74193548387
2026/04/02@14:08:12,34062,968.777,20672.83870967742
2026/04/02@14:08:14,34064,968.729,20679.032258064515
2026/04/02@14:08:15,34065,968.74856,20682.129032258064
2026/04/02@14:08:16,34066,968.75352,20685.225806451614
2026/04/02@14:08:17,34067,968.783,20688.322580645163
2026/04/02@14:08:18,34068,968.793136,20691.41935483871
2026/04/02@14:08:19,34069,968.79568,20694.516129032258
2026/04/02@14:08:20,34070,968.80916,20697.612903225807
2026/04/02@14:08:21,34071,968.79552,20700.709677419356
2026/04/02@14:08:22,34072,968.75368,20703.8064516129
2026/04/02@14:08:23,34073,968.7943,20706.90322580645
2026/04/02@14:08:24,34074,968.7709,20710.0
2026/04/02@14:08:25,34075,968.8127,20713.166666666668
2026/04/02@14:08:27,34077,968.7866,20719.5
2026/04/02@14:08:28,34078,968.7844,20722.666666666668
2026/04/02@14:08:29,34079,968.7648,20725.833333333332
2026/04/02@14:08:30,34080,968.7463,20729.0
2026/04/02@14:08:31,34081,968.77672,20732.166666666668
2026/04/02@14:08:32,34082,968.761,20735.333333333332
2026/04/02@14:08:33,34083,968.7746,20738.5
2026/04/02@14:08:34,34084,968.7991,20741.666666666668
2026/04/02@14:08:35,34085,968.7992,20744.833333333332
2026/04/02@14:08:36,34086,968.761968,20748.0
2026/04/02@14:08:37,34087,968.7965,20751.166666666668
2026/04/02@14:08:38,34088,968.75216,20754.333333333332
2026/04/02@14:08:40,34090,968.81288,20760.666666666668
2026/04/02@14:08:41,34091,968.7905,20763.833333333332
2026/04/02@14:08:42,34092,968.77672,20767.0
2026/04/02@14:08:43,34093,968.7893,20770.166666666668
2026/04/02@14:08:44,34094,968.83232,20773.333333333332
2026/04/02@14:08:45,34095,968.78936,20776.5
2026/04/02@14:08:46,34096,968.7645,20779.666666666668
2026/04/02@14:08:47,34097,968.7634,20782.833333333332
2026/04/02@14:08:48,34098,968.80268,20786.0
2026/04/02@14:08:49,34099,968.8225,20789.166666666668
2026/04/02@14:08:50,34100,968.782,20792.333333333332
2026/04/02@14:08:51,34101,968.8226,20795.5
2026/04/02@14:08:53,34103,968.7781,20801.833333333332
2026/04/02@14:08:54,34104,968.791536,20805.0
2026/04/02@14:08:55,34105,968.8042,20808.16129032258
2026/04/02@14:08:56,34106,968.7868,20811.322580645163
2026/04/02@14:08:57,34107,968.7683,20814.483870967742
2026/04/02@14:08:58,34108,968.7561,20817.645161290322
2026/04/02@14:08:59,34109,968.79912,20820.8064516129
2026/04/02@14:09:00,34110,968.7696,20823.967741935485
2026/04/02@14:09:01,34111,968.8211,20827.129032258064
2026/04/02@14:09:02,34112,968.80268,20830.290322580644
2026/04/02@14:09:03,34113,968.77816,20833.451612903227
2026/04/02@14:09:04,34114,968.8066,20836.612903225807
2026/04/02@14:09:06,34116,968.8004,20842.935483870966
2026/04/02@14:09:07,34117,968.7386,20846.09677419355
2026/04/02@14:09:08,34118,968.7683,20849.25806451613
2026/04/02@14:09:09,34119,968.77932,20852.41935483871
2026/04/02@14:09:10,34120,968.787936,20855.58064516129
2026/04/02@14:09:11,34121,968.7473,20858.74193548387
2026/04/02@14:09:12,34122,968.7683,20861.90322580645
2026/04/02@14:09:13,34123,968.777,20865.064516129034
2026/04/02@14:09:14,34124,968.75692,20868.225806451614
2026/04/02@14:09:15,34125,968.7484,20871.387096774193
2026/04/02@14:09:16,34126,968.810336,20874.548387096773
2026/04/02@14:09:17,34127,968.8141,20877.709677419356
2026/04/02@14:09:19,34128,968.79568,20884.032258064515
2026/04/02@14:09:20,34130,968.772,20887.1935483871
2026/04/02@14:09:21,34131,968.7707,20890.354838709678
2026/04/02@14:09:22,34132,968.8127,20893.516129032258
2026/04/02@14:09:23,34133,968.7596,20896.677419354837
2026/04/02@14:09:24,34134,968.748336,20899.83870967742
2026/04/02@14:09:25,34135,968.749632,20903.0
2026/04/02@14:09:26,34136,968.783,20905.870967741936
2026/04/02@14:09:27,34137,968.707664,20908.74193548387
2026/04/02@14:09:28,34138,968.76448,20911.612903225807
2026/04/02@14:09:29,34139,968.757,20914.483870967742
2026/04/02@14:09:30,34140,968.80892,20917.354838709678
2026/04/02@14:09:31,34141,968.7891,20920.225806451614
2026/04/02@14:09:33,34143,968.7434,20925.967741935485
2026/04/02@14:09:34,34144,968.749632,20928.83870967742
2026/04/02@14:09:35,34145,968.78652,20931.709677419356
2026/04/02@14:09:36,34146,968.791536,20934.58064516129
2026/04/02@14:09:37,34147,968.7695,20937.451612903227
2026/04/02@14:09:38,34148,968.7449,20940.322580645163
2026/04/02@14:09:39,34149,968.76088,20943.1935483871
2026/04/02@14:09:40,34150,968.78068,20946.064516129034
2026/04/02@14:09:41,34151,968.78424,20948.935483870966
2026/04/02@14:09:42,34152,968.81384,20951.8064516129
2026/04/02@14:09:43,34153,968.7569,20954.677419354837
2026/04/02@14:09:45,34154,968.8064,20960.41935483871
2026/04/02@14:09:46,34156,968.78068,20963.290322580644
2026/04/02@14:09:47,34157,968.805264,20966.16129032258
2026/04/02@14:09:48,34158,968.8028,20969.032258064515
2026/04/02@14:09:49,34159,968.7757,20971.90322580645
2026/04/02@14:09:50,34160,968.79268,20974.774193548386
2026/04/02@14:09:51,34161,968.7519,20977.645161290322
2026/04/02@14:09:52,34162,968.7855,20980.516129032258
2026/04/02@14:09:53,34163,968.7645,20983.387096774193
2026/04/02@14:09:54,34164,968.7461,20986.25806451613
2026/04/02@14:09:55,34165,968.8014,20989.129032258064
2026/04/02@14:09:56,34166,968.77672,20992.0
2026/04/02@14:09:57,34167,968.7955,20995.033333333333
2026/04/02@14:09:59,34169,968.79768,21001.1
2026/04/02@14:10:00,34170,968.766864,21004.133333333335
2026/04/02@14:10:01,34171,968.752,21007.166666666668
2026/04/02@14:10:02,34172,968.7595,21010.2
2026/04/02@14:10:03,34173,968.770736,21013.233333333334
2026/04/02@14:10:04,34174,968.7718,21016.266666666666
2026/04/02@14:10:05,34175,968.79408,21019.3
2026/04/02@14:10:06,34176,968.7595,21022.333333333332
2026/04/02@14:10:07,34177,968.7683,21025.366666666665
2026/04/02@14:10:08,34178,968.8028,21028.4
2026/04/02@14:10:09,34179,968.7891,21031.433333333334
2026/04/02@14:10:11,34181,968.79048,21037.5
2026/04/02@14:10:12,34182,968.76088,21040.533333333333
2026/04/02@14:10:13,34183,968.7695,21043.566666666666
2026/04/02@14:10:14,34184,968.7472,21046.6
2026/04/02@14:10:15,34185,968.777968,21049.633333333335
2026/04/02@14:10:16,34186,968.7866,21052.666666666668
2026/04/02@14:10:17,34187,968.7533,21055.7
2026/04/02@14:10:18,34188,968.7559,21058.733333333334
2026/04/02@14:10:19,34189,968.7891,21061.766666666666
2026/04/02@14:10:20,34190,968.7757,21064.8
2026/04/02@14:10:21,34191,968.7891,21067.833333333332
2026/04/02@14:10:22,34192,968.8014,21070.866666666665
2026/04/02@14:10:24,34193,968.8054,21076.933333333334
2026/04/02@14:10:25,34195,968.8004,21079.966666666667
2026/04/02@14:10:26,34196,968.756032,21083.0
2026/04/02@14:10:27,34197,968.78312,21085.967741935485
2026/04/02@14:10:28,34198,968.7606,21088.935483870966
2026/04/02@14:10:29,34199,968.774336,21091.90322580645
2026/04/02@14:10:30,34200,968.7805,21094.870967741936
2026/04/02@14:10:31,34201,968.777968,21097.83870967742
2026/04/02@14:10:32,34202,968.7523,21100.8064516129
2026/04/02@14:10:33,34203,968.783,21103.774193548386
2026/04/02@14:10:34,34204,968.774336,21106.74193548387
2026/04/02@14:10:35,34205,968.770736,21109.709677419356
2026/04/02@14:10:37,34206,968.8003,21115.645161290322
2026/04/02@14:10:38,34208,968.8004,21118.612903225807
2026/04/02@14:10:39,34209,968.782864,21121.58064516129
2026/04/02@14:10:40,34210,968.7805,21124.548387096773
2026/04/02@14:10:41,34211,968.7805,21127.516129032258
2026/04/02@14:10:42,34212,968.788,21130.483870967742
2026/04/02@14:10:43,34213,968.77672,21133.451612903227
2026/04/02@14:10:44,34214,968.777,21136.41935483871
2026/04/02@14:10:45,34215,968.7905,21139.387096774193
2026/04/02@14:10:46,34216,968.7866,21142.354838709678
2026/04/02@14:10:47,34217,968.7967,21145.322580645163
2026/04/02@14:10:48,34218,968.7619,21148.290322580644
2026/04/02@14:10:49,34219,968.77672,21151.25806451613
2026/04/02@14:10:51,34221,968.758336,21157.1935483871
2026/04/02@14:10:52,34222,968.77932,21160.16129032258
2026/04/02@14:10:53,34223,968.7955,21163.129032258064
2026/04/02@14:10:54,34224,968.7991,21166.09677419355
2026/04/02@14:10:55,34225,968.7658,21169.064516129034
2026/04/02@14:10:56,34226,968.783,21172.032258064515
2026/04/02@14:10:57,34227,968.7695,21175.0
2026/04/02@14:10:58,34228,968.7683,21177.966666666667
2026/04/02@14:10:59,34229,968.75352,21180.933333333334
2026/04/02@14:11:00,34230,968.78068,21183.9
2026/04/02@14:11:01,34231,968.8016,21186.866666666665
2026/04/02@14:11:02,34232,968.81616,21189.833333333332
2026/04/02@14:11:04,34234,968.7768,21195.766666666666
2026/04/02@14:11:05,34235,968.777968,21198.733333333334
2026/04/02@14:11:06,34236,968.8039,21201.7
2026/04/02@14:11:07,34237,968.7436,21204.666666666668
2026/04/02@14:11:08,34238,968.788,21207.633333333335
2026/04/02@14:11:09,34239,968.7991,21210.6
2026/04/02@14:11:10,34240,968.76584,21213.566666666666
2026/04/02@14:11:11,34241,968.78652,21216.533333333333
2026/04/02@14:11:12,34242,968.7631,21219.5
2026/04/02@14:11:13,34243,968.7927,21222.466666666667
2026/04/02@14:11:14,34244,968.7717,21225.433333333334
2026/04/02@14:11:15,34245,968.8089,21228.4
2026/04/02@14:11:17,34247,968.7757,21234.333333333332
2026/04/02@14:11:18,34248,968.76936,21237.3
2026/04/02@14:11:19,34249,968.7695,21240.266666666666
2026/04/02@14:11:20,34250,968.774336,21243.233333333334
2026/04/02@14:11:21,34251,968.78424,21246.2
2026/04/02@14:11:22,34252,968.7779,21249.166666666668
2026/04/02@14:11:23,34253,968.757,21252.133333333335
2026/04/02@14:11:24,34254,968.76808,21255.1
2026/04/02@14:11:25,34255,968.8003,21258.066666666666
2026/04/02@14:11:26,34256,968.79408,21261.033333333333
2026/04/02@14:11:27,34257,968.7683,21264.0
2026/04/02@14:11:28,34258,968.8064,21267.25806451613
2026/04/02@14:11:30,34260,968.774336,21273.774193548386
2026/04/02@14:11:31,34261,968.7695,21277.032258064515
