datetime,elapsed_s,pressure_hpa
2000/01/01@06:54:32,6306,74.04833
2000/01/01@06:54:33,6307,74.02008
2000/01/01@06:54:34,6308,73.965968
2000/01/01@06:54:35,6309,73.906784
2000/01/01@06:54:36,6310,73.90521
2000/01/01@06:54:37,6311,73.82768
2000/01/01@06:54:38,6312,73.79207
2000/01/01@06:54:39,6313,73.76739
2000/01/01@06:54:40,6314,73.7597936
2000/01/01@06:54:42,6316,73.67441
2000/01/01@06:54:43,6317,73.661808
2000/01/01@06:54:44,6318,73.62057
2000/01/01@06:54:45,6319,73.59208
2000/01/01@06:54:46,6320,73.56497
2000/01/01@06:54:47,6321,73.52101
2000/01/01@06:54:48,6322,73.49253
2000/01/01@06:54:49,6323,73.4433
2000/01/01@06:54:50,6324,73.38831
2000/01/01@06:54:51,6325,73.38659
2000/01/01@06:54:52,6326,73.36198
2000/01/01@06:54:53,6327,73.287184
2000/01/01@06:54:55,6329,73.28548
2000/01/01@06:54:56,6330,73.25329
2000/01/01@06:54:57,6331,73.20229
2000/01/01@06:54:58,6332,73.17398
2000/01/01@06:54:59,6333,73.1109168
2000/01/01@06:55:00,6334,73.07286
2000/01/01@06:55:01,6335,73.04973
2000/01/01@06:55:02,6336,73.01553
2000/01/01@06:55:03,6337,73.01041
2000/01/01@06:55:04,6338,72.93093
2000/01/01@06:55:05,6339,72.94408
2000/01/01@06:55:06,6340,72.84022
2000/01/01@06:55:08,6342,72.807884
2000/01/01@06:55:09,6343,72.8026
2000/01/01@06:55:10,6344,72.75839
2000/01/01@06:55:11,6345,72.702032
2000/01/01@06:55:12,6346,72.64189
2000/01/01@06:55:13,6347,72.62844
2000/01/01@06:55:14,6348,72.58337
2000/01/01@06:55:15,6349,72.53253
2000/01/01@06:55:16,6350,72.46984
2000/01/01@06:55:17,6351,72.42436
2000/01/01@06:55:18,6352,72.35232
2000/01/01@06:55:19,6353,72.28584
2000/01/01@06:55:21,6355,72.306148
2000/01/01@06:55:22,6356,72.26377
2000/01/01@06:55:23,6357,72.16379
2000/01/01@06:55:24,6358,72.18735
2000/01/01@06:55:25,6359,72.12956
2000/01/01@06:55:26,6360,72.09693
2000/01/01@06:55:27,6361,72.06868
2000/01/01@06:55:28,6362,72.03696
2000/01/01@06:55:29,6363,72.00446
2000/01/01@06:55:30,6364,71.9426036
2000/01/01@06:55:31,6365,71.87014
2000/01/01@06:55:32,6366,71.841288
2000/01/01@06:55:34,6368,71.808652
2000/01/01@06:55:35,6369,71.77035
2000/01/01@06:55:36,6370,71.72336
2000/01/01@06:55:37,6371,71.69504
2000/01/01@06:55:38,6372,71.66294
2000/01/01@06:55:39,6373,71.61527
2000/01/01@06:55:40,6374,71.58354
2000/01/01@06:55:41,6375,71.53061
2000/01/01@06:55:42,6376,71.50897
2000/01/01@06:55:43,6377,71.43015
2000/01/01@06:55:44,6378,71.42614
2000/01/01@06:55:45,6379,71.38801
2000/01/01@06:55:47,6381,71.348
2000/01/01@06:55:48,6382,71.29626
2000/01/01@06:55:49,6383,71.26331
2000/01/01@06:55:50,6384,71.2219236
2000/01/01@06:55:51,6385,71.20273
2000/01/01@06:55:52,6386,71.139984
2000/01/01@06:55:53,6387,71.12637
2000/01/01@06:55:54,6388,71.06896
2000/01/01@06:55:55,6389,71.05887
2000/01/01@06:55:56,6390,71.01911
2000/01/01@06:55:57,6391,70.95622
2000/01/01@06:55:58,6392,70.93324
2000/01/01@06:56:00,6394,70.88892
2000/01/01@06:56:01,6395,70.85206
2000/01/01@06:56:02,6396,70.80222
2000/01/01@06:56:03,6397,70.78809
2000/01/01@06:56:04,6398,70.74429
2000/01/01@06:56:05,6399,70.71642
2000/01/01@06:56:06,6400,70.689288
2000/01/01@06:56:07,6401,70.61339
2000/01/01@06:56:08,6402,70.57941
2000/01/01@06:56:09,6403,70.52759
2000/01/01@06:56:10,6404,70.517424
2000/01/01@06:56:11,6405,70.4754
2000/01/01@06:56:13,6407,70.42886
2000/01/01@06:56:14,6408,70.38129
2000/01/01@06:56:15,6409,70.33372
2000/01/01@06:56:16,6410,70.28049
2000/01/01@06:56:17,6411,70.22865
2000/01/01@06:56:18,6412,70.21618
2000/01/01@06:56:19,6413,70.138856
2000/01/01@06:56:20,6414,70.082568
2000/01/01@06:56:21,6415,70.04964
2000/01/01@06:56:22,6416,70.033192
2000/01/01@06:56:23,6417,69.926
2000/01/01@06:56:24,6418,69.87909
2000/01/01@06:56:26,6420,69.82325
2000/01/01@06:56:27,6421,69.80816
2000/01/01@06:56:28,6422,69.74795
2000/01/01@06:56:29,6423,69.69509
2000/01/01@06:56:30,6424,69.680952
2000/01/01@06:56:31,6425,69.6275
2000/01/01@06:56:32,6426,69.62343
2000/01/01@06:56:33,6427,69.59116
2000/01/01@06:56:34,6428,69.534352
2000/01/01@06:56:35,6429,69.536808
2000/01/01@06:56:36,6430,69.46797
2000/01/01@06:56:37,6431,69.42619
2000/01/01@06:56:39,6433,69.39749
2000/01/01@06:56:40,6434,69.3604
2000/01/01@06:56:41,6435,69.31289
2000/01/01@06:56:42,6436,69.256616
2000/01/01@06:56:43,6437,69.23608
2000/01/01@06:56:44,6438,69.18629
2000/01/01@06:56:45,6439,69.14287
2000/01/01@06:56:46,6440,69.10406
2000/01/01@06:56:47,6441,69.065608
2000/01/01@06:56:48,6442,69.01521
2000/01/01@06:56:49,6443,69.00806
2000/01/01@06:56:50,6444,68.95908
2000/01/01@06:56:52,6446,68.94785
2000/01/01@06:56:53,6447,68.89477
2000/01/01@06:56:54,6448,68.85917
2000/01/01@06:56:55,6449,68.82773
2000/01/01@06:56:56,6450,68.78636
2000/01/01@06:56:57,6451,68.77699
2000/01/01@06:56:58,6452,68.72683
2000/01/01@06:56:59,6453,68.68729
2000/01/01@06:57:00,6454,68.66036
2000/01/01@06:57:01,6455,68.63456
2000/01/01@06:57:02,6456,68.58877
2000/01/01@06:57:03,6457,68.56982
2000/01/01@06:57:05,6459,68.51407
2000/01/01@06:57:06,6460,68.47912
2000/01/01@06:57:07,6461,68.43182
2000/01/01@06:57:08,6462,68.39904
2000/01/01@06:57:09,6463,68.375464
2000/01/01@06:57:10,6464,68.33582
2000/01/01@06:57:11,6465,68.32595
2000/01/01@06:57:12,6466,68.27881
2000/01/01@06:57:13,6467,68.25137
2000/01/01@06:57:14,6468,68.2041
2000/01/01@06:57:15,6469,68.14156
2000/01/01@06:57:16,6470,68.11376
2000/01/01@06:57:18,6472,68.08389
2000/01/01@06:57:19,6473,68.08075
2000/01/01@06:57:20,6474,68.03229
2000/01/01@06:57:21,6475,68.00107
2000/01/01@06:57:22,6476,67.9708
2000/01/01@06:57:23,6477,67.934072
2000/01/01@06:57:24,6478,67.913704
2000/01/01@06:57:25,6479,67.86441
2000/01/01@06:57:26,6480,67.84617
2000/01/01@06:57:27,6481,67.79097
2000/01/01@06:57:28,6482,67.76783
2000/01/01@06:57:29,6483,67.73259
2000/01/01@06:57:31,6485,67.69624
2000/01/01@06:57:32,6486,67.686488
2000/01/01@06:57:33,6487,67.66157
2000/01/01@06:57:34,6488,67.6233
2000/01/01@06:57:35,6489,67.54323
2000/01/01@06:57:36,6490,67.51497
2000/01/01@06:57:37,6491,67.47691
2000/01/01@06:57:38,6492,67.459016
2000/01/01@06:57:39,6493,67.4201
2000/01/01@06:57:40,6494,67.35878
2000/01/01@06:57:41,6495,67.36315
2000/01/01@06:57:42,6496,67.32093
2000/01/01@06:57:44,6498,67.28778
2000/01/01@06:57:45,6499,67.230448
2000/01/01@06:57:46,6500,67.2146
2000/01/01@06:57:47,6501,67.17662
2000/01/01@06:57:48,6502,67.14458
2000/01/01@06:57:49,6503,67.13016
2000/01/01@06:57:50,6504,67.0932
2000/01/01@06:57:51,6505,67.050316
2000/01/01@06:57:52,6506,67.0046
2000/01/01@06:57:53,6507,66.96919
2000/01/01@06:57:54,6508,66.93663
2000/01/01@06:57:55,6509,66.90778
2000/01/01@06:57:57,6511,66.854832
2000/01/01@06:57:58,6512,66.81268
2000/01/01@06:57:59,6513,66.79577
2000/01/01@06:58:00,6514,66.75048
2000/01/01@06:58:01,6515,66.704384
2000/01/01@06:58:02,6516,66.68172
2000/01/01@06:58:03,6517,66.660576
2000/01/01@06:58:04,6518,66.60616
2000/01/01@06:58:05,6519,66.62959
2000/01/01@06:58:06,6520,66.56372
2000/01/01@06:58:07,6521,66.498
2000/01/01@06:58:08,6522,66.49665
2000/01/01@06:58:10,6524,66.439708
2000/01/01@06:58:11,6525,66.45902
2000/01/01@06:58:12,6526,66.38924
2000/01/01@06:58:13,6527,66.351036
2000/01/01@06:58:14,6528,66.335232
2000/01/01@06:58:15,6529,66.31622
2000/01/01@06:58:16,6530,66.25889
2000/01/01@06:58:17,6531,66.23947
2000/01/01@06:58:18,6532,66.179052
2000/01/01@06:58:19,6533,66.17087
2000/01/01@06:58:20,6534,66.099208
2000/01/01@06:58:21,6535,66.088936
2000/01/01@06:58:23,6537,66.08931
2000/01/01@06:58:24,6538,66.01325
2000/01/01@06:58:25,6539,65.96642
2000/01/01@06:58:26,6540,65.92888
2000/01/01@06:58:27,6541,65.91748
2000/01/01@06:58:28,6542,65.874952
2000/01/01@06:58:29,6543,65.83482
2000/01/01@06:58:30,6544,65.785448
2000/01/01@06:58:31,6545,65.774216
2000/01/01@06:58:32,6546,65.729324
2000/01/01@06:58:33,6547,65.678024
2000/01/01@06:58:34,6548,65.66272
2000/01/01@06:58:36,6550,65.587392
2000/01/01@06:58:37,6551,65.57857
2000/01/01@06:58:38,6552,65.515948
2000/01/01@06:58:39,6553,65.51535
2000/01/01@06:58:40,6554,65.46799
2000/01/01@06:58:41,6555,65.4117
2000/01/01@06:58:42,6556,65.383832
2000/01/01@06:58:43,6557,65.31373
2000/01/01@06:58:44,6558,65.30765
2000/01/01@06:58:45,6559,65.27403
2000/01/01@06:58:46,6560,65.22681
2000/01/01@06:58:47,6561,65.20444
2000/01/01@06:58:49,6563,65.18481
2000/01/01@06:58:50,6564,65.10943
2000/01/01@06:58:51,6565,65.08601
2000/01/01@06:58:52,6566,65.06057
2000/01/01@06:58:53,6567,65.024608
2000/01/01@06:58:54,6568,64.986752
2000/01/01@06:58:55,6569,64.95575
2000/01/01@06:58:56,6570,64.92036
2000/01/01@06:58:57,6571,64.86334
2000/01/01@06:58:58,6572,64.83025
2000/01/01@06:58:59,6573,64.81114
2000/01/01@06:59:00,6574,64.79566
2000/01/01@06:59:02,6576,64.7573
2000/01/01@06:59:03,6577,64.68736
2000/01/01@06:59:04,6578,64.70549
2000/01/01@06:59:05,6579,64.6721
2000/01/01@06:59:06,6580,64.63077
2000/01/01@06:59:07,6581,64.59166
2000/01/01@06:59:08,6582,64.553444
2000/01/01@06:59:09,6583,64.494968
2000/01/01@06:59:10,6584,64.51316
2000/01/01@06:59:11,6585,64.47882
2000/01/01@06:59:12,6586,64.42246
2000/01/01@06:59:13,6587,64.35687
2000/01/01@06:59:14,6588,64.3643
2000/01/01@06:59:16,6590,64.30381
2000/01/01@06:59:17,6591,64.30193
2000/01/01@06:59:18,6592,64.25153
2000/01/01@06:59:19,6593,64.235084
2000/01/01@06:59:20,6594,64.21784
2000/01/01@06:59:21,6595,64.184524
2000/01/01@06:59:22,6596,64.148796
2000/01/01@06:59:23,6597,64.137692
2000/01/01@06:59:24,6598,64.08193
2000/01/01@06:59:25,6599,64.092448
2000/01/01@06:59:26,6600,63.995101
2000/01/01@06:59:27,6601,63.971004
2000/01/01@06:59:29,6603,63.94744
2000/01/01@06:59:30,6604,63.929448
2000/01/01@06:59:31,6605,63.923948
2000/01/01@06:59:32,6606,63.864104
2000/01/01@06:59:33,6607,63.792588
2000/01/01@06:59:34,6608,63.802772
2000/01/01@06:59:35,6609,63.771904
2000/01/01@06:59:36,6610,63.738964
2000/01/01@06:59:37,6611,63.700824
2000/01/01@06:59:38,6612,63.639572
2000/01/01@06:59:39,6613,63.63765
2000/01/01@06:59:41,6615,63.625676
2000/01/01@06:59:42,6616,63.583232
2000/01/01@06:59:43,6617,63.550656
2000/01/01@06:59:44,6618,63.529188
2000/01/01@06:59:45,6619,63.527028
2000/01/01@06:59:46,6620,63.433052
2000/01/01@06:59:47,6621,63.40813
2000/01/01@06:59:48,6622,63.38865
2000/01/01@06:59:49,6623,63.384876
2000/01/01@06:59:50,6624,63.36999
2000/01/01@06:59:51,6625,63.314088
2000/01/01@06:59:52,6626,63.300704
2000/01/01@06:59:54,6627,63.276468
2000/01/01@06:59:55,6629,63.237648
2000/01/01@06:59:56,6630,63.15697
2000/01/01@06:59:57,6631,63.146496
2000/01/01@06:59:58,6632,63.115344
2000/01/01@06:59:59,6633,63.11022
2000/01/01@07:00:00,6634,63.062044
2000/01/01@07:00:01,6635,63.03401
2000/01/01@07:00:02,6636,62.996772
2000/01/01@07:00:03,6637,62.983156
2000/01/01@07:00:04,6638,62.90711
2000/01/01@07:00:05,6639,62.891944
2000/01/01@07:00:07,6641,62.881752
2000/01/01@07:00:08,6642,62.878564
2000/01/01@07:00:09,6643,62.793356
2000/01/01@07:00:10,6644,62.769196
2000/01/01@07:00:11,6645,62.76042
2000/01/01@07:00:12,6646,62.67604
2000/01/01@07:00:13,6647,62.646676
2000/01/01@07:00:14,6648,62.64727
2000/01/01@07:00:15,6649,62.60823
2000/01/01@07:00:16,6650,62.5248236
2000/01/01@07:00:17,6651,62.51524
2000/01/01@07:00:18,6652,62.450028
2000/01/01@07:00:20,6654,62.42527
2000/01/01@07:00:21,6655,62.430252
2000/01/01@07:00:22,6656,62.37791
2000/01/01@07:00:23,6657,62.377684
2000/01/01@07:00:24,6658,62.320064
2000/01/01@07:00:25,6659,62.27232
2000/01/01@07:00:26,6660,62.264236
2000/01/01@07:00:27,6661,62.184324
2000/01/01@07:00:28,6662,62.178204
2000/01/01@07:00:29,6663,62.13605
2000/01/01@07:00:30,6664,62.11694
2000/01/01@07:00:31,6665,62.117768
2000/01/01@07:00:33,6667,62.084316
2000/01/01@07:00:34,6668,61.995472
2000/01/01@07:00:35,6669,61.979556
2000/01/01@07:00:36,6670,61.96713
2000/01/01@07:00:37,6671,61.92245
2000/01/01@07:00:38,6672,61.872804
2000/01/01@07:00:39,6673,61.842824
2000/01/01@07:00:40,6674,61.811476
2000/01/01@07:00:41,6675,61.7858
2000/01/01@07:00:42,6676,61.7808
2000/01/01@07:00:43,6677,61.712296
2000/01/01@07:00:44,6678,61.71591
2000/01/01@07:00:46,6680,61.669236
2000/01/01@07:00:47,6681,61.625744
2000/01/01@07:00:48,6682,61.607676
2000/01/01@07:00:49,6683,61.560752
2000/01/01@07:00:50,6684,61.545372
2000/01/01@07:00:51,6685,61.474064
2000/01/01@07:00:52,6686,61.460988
2000/01/01@07:00:53,6687,61.436364
2000/01/01@07:00:54,6688,61.40291
2000/01/01@07:00:55,6689,61.36297
2000/01/01@07:00:56,6690,61.346188
2000/01/01@07:00:57,6691,61.33623
2000/01/01@07:00:59,6693,61.2847
2000/01/01@07:01:00,6694,61.26658
2000/01/01@07:01:01,6695,61.22403
2000/01/01@07:01:02,6696,61.226036
2000/01/01@07:01:03,6697,61.15168
2000/01/01@07:01:04,6698,61.124636
2000/01/01@07:01:05,6699,61.10969
2000/01/01@07:01:06,6700,61.062924
2000/01/01@07:01:07,6701,61.048416
2000/01/01@07:01:08,6702,60.99547
2000/01/01@07:01:09,6703,60.982176
2000/01/01@07:01:10,6704,60.967216
2000/01/01@07:01:12,6706,60.929824
2000/01/01@07:01:13,6707,60.919784
2000/01/01@07:01:14,6708,60.862988
2000/01/01@07:01:15,6709,60.867232
2000/01/01@07:01:16,6710,60.79206
2000/01/01@07:01:17,6711,60.78158
2000/01/01@07:01:18,6712,60.76775
2000/01/01@07:01:19,6713,60.693412
2000/01/01@07:01:20,6714,60.7
2000/01/01@07:01:21,6715,60.63616
2000/01/01@07:01:22,6716,60.6224036
2000/01/01@07:01:24,6718,60.55541
2000/01/01@07:01:25,6719,60.53275
2000/01/01@07:01:26,6720,60.516964
2000/01/01@07:01:27,6721,60.47505
2000/01/01@07:01:28,6722,60.445224
2000/01/01@07:01:29,6723,60.4375
2000/01/01@07:01:30,6724,60.41296
2000/01/01@07:01:31,6725,60.393992
2000/01/01@07:01:32,6726,60.334156
2000/01/01@07:01:33,6727,60.304412
2000/01/01@07:01:34,6728,60.313244
2000/01/01@07:01:35,6729,60.232356
2000/01/01@07:01:37,6731,60.158252
2000/01/01@07:01:38,6732,60.17533
2000/01/01@07:01:39,6733,60.1337
2000/01/01@07:01:40,6734,60.104776
2000/01/01@07:01:41,6735,60.05868
2000/01/01@07:01:42,6736,60.027856
2000/01/01@07:01:43,6737,59.988356
2000/01/01@07:01:44,6738,59.962704
2000/01/01@07:01:45,6739,59.95483
2000/01/01@07:01:46,6740,59.93164
2000/01/01@07:01:47,6741,59.896524
2000/01/01@07:01:48,6742,59.896984
2000/01/01@07:01:50,6744,59.849692
2000/01/01@07:01:51,6745,59.816464
2000/01/01@07:01:52,6746,59.79334
2000/01/01@07:01:53,6747,59.727016
2000/01/01@07:01:54,6748,59.717648
2000/01/01@07:01:55,6749,59.684728
2000/01/01@07:01:56,6750,59.641512
2000/01/01@07:01:57,6751,59.60375
2000/01/01@07:01:58,6752,59.55335
2000/01/01@07:01:59,6753,59.488076
2000/01/01@07:02:00,6754,59.49082
2000/01/01@07:02:01,6755,59.46608
2000/01/01@07:02:03,6757,59.41609
2000/01/01@07:02:04,6758,59.426008
2000/01/01@07:02:05,6759,59.37343
2000/01/01@07:02:06,6760,59.315352
2000/01/01@07:02:07,6761,59.3016
2000/01/01@07:02:08,6762,59.29782
2000/01/01@07:02:09,6763,59.235884
2000/01/01@07:02:10,6764,59.241388
2000/01/01@07:02:11,6765,59.21788
2000/01/01@07:02:12,6766,59.178544
2000/01/01@07:02:13,6767,59.152156
2000/01/01@07:02:14,6768,59.109868
2000/01/01@07:02:16,6770,59.08124
2000/01/01@07:02:17,6771,59.066356
2000/01/01@07:02:18,6772,59.019064
2000/01/01@07:02:19,6773,58.963696
2000/01/01@07:02:20,6774,58.939756
2000/01/01@07:02:21,6775,58.929856
2000/01/01@07:02:22,6776,58.868964
2000/01/01@07:02:23,6777,58.859832
2000/01/01@07:02:24,6778,58.83543
2000/01/01@07:02:25,6779,58.807716
2000/01/01@07:02:26,6780,58.77084
2000/01/01@07:02:28,6781,58.76601
2000/01/01@07:02:29,6783,58.718056
2000/01/01@07:02:30,6784,58.705576
2000/01/01@07:02:31,6785,58.65709
2000/01/01@07:02:32,6786,58.6150768
2000/01/01@07:02:33,6787,58.63717
2000/01/01@07:02:34,6788,58.585936
2000/01/01@07:02:35,6789,58.557844
2000/01/01@07:02:36,6790,58.492044
2000/01/01@07:02:37,6791,58.50919
2000/01/01@07:02:38,6792,58.46704
2000/01/01@07:02:39,6793,58.434696
2000/01/01@07:02:41,6795,58.41485
2000/01/01@07:02:42,6796,58.396116
2000/01/01@07:02:43,6797,58.348244
2000/01/01@07:02:44,6798,58.309316
2000/01/01@07:02:45,6799,58.272324
2000/01/01@07:02:46,6800,58.254344
2000/01/01@07:02:47,6801,58.230988
2000/01/01@07:02:48,6802,58.23002
2000/01/01@07:02:49,6803,58.188616
2000/01/01@07:02:50,6804,58.155292
2000/01/01@07:02:51,6805,58.13091
2000/01/01@07:02:52,6806,58.102732
2000/01/01@07:02:54,6808,58.069948
2000/01/01@07:02:55,6809,58.050988
2000/01/01@07:02:56,6810,58.045932
2000/01/01@07:02:57,6811,58.021924
2000/01/01@07:02:58,6812,57.956124
2000/01/01@07:02:59,6813,57.89493
2000/01/01@07:03:00,6814,57.91397
2000/01/01@07:03:01,6815,57.879744
2000/01/01@07:03:02,6816,57.833296
2000/01/01@07:03:03,6817,57.81887
2000/01/01@07:03:04,6818,57.75708
2000/01/01@07:03:05,6819,57.752316
2000/01/01@07:03:07,6821,57.724504
2000/01/01@07:03:08,6822,57.69075
2000/01/01@07:03:09,6823,57.66235
2000/01/01@07:03:10,6824,57.63501
2000/01/01@07:03:11,6825,57.577896
2000/01/01@07:03:12,6826,57.59241
2000/01/01@07:03:13,6827,57.559756
2000/01/01@07:03:14,6828,57.564144
2000/01/01@07:03:15,6829,57.521768
2000/01/01@07:03:16,6830,57.442228
2000/01/01@07:03:17,6831,57.41829
2000/01/01@07:03:18,6832,57.4137432
2000/01/01@07:03:20,6834,57.360948
2000/01/01@07:03:21,6835,57.31389
2000/01/01@07:03:22,6836,57.300972
2000/01/01@07:03:23,6837,57.276264
2000/01/01@07:03:24,6838,57.25239
2000/01/01@07:03:25,6839,57.24691
2000/01/01@07:03:26,6840,57.23503
2000/01/01@07:03:27,6841,57.18631
2000/01/01@07:03:28,6842,57.158416
2000/01/01@07:03:29,6843,57.135324
2000/01/01@07:03:30,6844,57.073832
2000/01/01@07:03:32,6845,57.069072
2000/01/01@07:03:33,6847,57.007444
2000/01/01@07:03:34,6848,56.965876
2000/01/01@07:03:35,6849,56.913612
2000/01/01@07:03:36,6850,56.928184
2000/01/01@07:03:37,6851,56.91405
2000/01/01@07:03:38,6852,56.832572
2000/01/01@07:03:39,6853,56.84541
2000/01/01@07:03:40,6854,56.79546
2000/01/01@07:03:41,6855,56.80574
2000/01/01@07:03:42,6856,56.734876
2000/01/01@07:03:43,6857,56.734656
2000/01/01@07:03:45,6859,56.6835068
2000/01/01@07:03:46,6860,56.666176
2000/01/01@07:03:47,6861,56.645296
2000/01/01@07:03:48,6862,56.60522
2000/01/01@07:03:49,6863,56.60917
2000/01/01@07:03:50,6864,56.584916
2000/01/01@07:03:51,6865,56.542168
2000/01/01@07:03:52,6866,56.49815
2000/01/01@07:03:53,6867,56.470412
2000/01/01@07:03:54,6868,56.437044
2000/01/01@07:03:55,6869,56.41579
2000/01/01@07:03:56,6870,56.372432
2000/01/01@07:03:58,6872,56.3766
2000/01/01@07:03:59,6873,56.355976
2000/01/01@07:04:00,6874,56.304688
2000/01/01@07:04:01,6875,56.297936
2000/01/01@07:04:02,6876,56.236008
2000/01/01@07:04:03,6877,56.211844
2000/01/01@07:04:04,6878,56.192276
2000/01/01@07:04:05,6879,56.16917
2000/01/01@07:04:06,6880,56.146484
2000/01/01@07:04:07,6881,56.10767
2000/01/01@07:04:08,6882,56.083952
2000/01/01@07:04:09,6883,56.049224
2000/01/01@07:04:11,6885,56.027604
2000/01/01@07:04:12,6886,56.008256
2000/01/01@07:04:13,6887,55.96664
2000/01/01@07:04:14,6888,55.959773
2000/01/01@07:04:15,6889,55.899036
2000/01/01@07:04:16,6890,55.888616
2000/01/01@07:04:17,6891,55.84647
2000/01/01@07:04:18,6892,55.82718
2000/01/01@07:04:19,6893,55.808468
2000/01/01@07:04:20,6894,55.785136
2000/01/01@07:04:21,6895,55.740176
2000/01/01@07:04:22,6896,55.725136
2000/01/01@07:04:24,6898,55.70708
2000/01/01@07:04:25,6899,55.65451
2000/01/01@07:04:26,6900,55.662844
2000/01/01@07:04:27,6901,55.591446
2000/01/01@07:04:28,6902,55.59295
2000/01/01@07:04:29,6903,55.56915
2000/01/01@07:04:30,6904,55.545664
2000/01/01@07:04:31,6905,55.47754
2000/01/01@07:04:32,6906,55.484324
2000/01/01@07:04:33,6907,55.472564
2000/01/01@07:04:34,6908,55.380304
2000/01/01@07:04:36,6909,55.36188
2000/01/01@07:04:37,6911,55.344068
2000/01/01@07:04:38,6912,55.307792
2000/01/01@07:04:39,6913,55.307736
2000/01/01@07:04:40,6914,55.26142
2000/01/01@07:04:41,6915,55.26699
2000/01/01@07:04:42,6916,55.22417
2000/01/01@07:04:43,6917,55.18022
2000/01/01@07:04:44,6918,55.162316
2000/01/01@07:04:45,6919,55.153236
2000/01/01@07:04:46,6920,55.096284
2000/01/01@07:04:47,6921,55.089656
2000/01/01@07:04:49,6923,55.037612
2000/01/01@07:04:50,6924,55.03814
2000/01/01@07:04:51,6925,54.990776
2000/01/01@07:04:52,6926,54.99107
2000/01/01@07:04:53,6927,54.970848
2000/01/01@07:04:54,6928,54.93285
2000/01/01@07:04:55,6929,54.909584
2000/01/01@07:04:56,6930,54.863192
2000/01/01@07:04:57,6931,54.85352
2000/01/01@07:04:58,6932,54.78833
2000/01/01@07:04:59,6933,54.812256
2000/01/01@07:05:00,6934,54.729224
2000/01/01@07:05:02,6936,54.688248
2000/01/01@07:05:03,6937,54.66452
2000/01/01@07:05:04,6938,54.631884
2000/01/01@07:05:05,6939,54.62621
2000/01/01@07:05:06,6940,54.594044
2000/01/01@07:05:07,6941,54.594044
2000/01/01@07:05:08,6942,54.53294
2000/01/01@07:05:09,6943,54.51834
2000/01/01@07:05:10,6944,54.4771
2000/01/01@07:05:11,6945,54.46214
2000/01/01@07:05:12,6946,54.449448
2000/01/01@07:05:13,6947,54.391588
2000/01/01@07:05:15,6949,54.383044
2000/01/01@07:05:16,6950,54.340444
2000/01/01@07:05:17,6951,54.340444
2000/01/01@07:05:18,6952,54.2754
2000/01/01@07:05:19,6953,54.293686
2000/01/01@07:05:20,6954,54.227964
2000/01/01@07:05:21,6955,54.23249
2000/01/01@07:05:22,6956,54.204396
2000/01/01@07:05:23,6957,54.16179
2000/01/01@07:05:24,6958,54.150916
2000/01/01@07:05:25,6959,54.100084
2000/01/01@07:05:26,6960,54.086012
2000/01/01@07:05:28,6962,54.05671
2000/01/01@07:05:29,6963,54.052264
2000/01/01@07:05:30,6964,54.009728
2000/01/01@07:05:31,6965,53.9771
2000/01/01@07:05:32,6966,53.929216
2000/01/01@07:05:33,6967,53.943936
2000/01/01@07:05:34,6968,53.91509
2000/01/01@07:05:35,6969,53.86462
2000/01/01@07:05:36,6970,53.82669
2000/01/01@07:05:37,6971,53.810204
2000/01/01@07:05:38,6972,53.778732
2000/01/01@07:05:39,6973,53.760744
2000/01/01@07:05:41,6975,53.755448
2000/01/01@07:05:42,6976,53.71436
2000/01/01@07:05:43,6977,53.665564
2000/01/01@07:05:44,6978,53.62937
2000/01/01@07:05:45,6979,53.6298968
2000/01/01@07:05:46,6980,53.614328
2000/01/01@07:05:47,6981,53.54445
2000/01/01@07:05:48,6982,53.54884
2000/01/01@07:05:49,6983,53.53338
2000/01/01@07:05:50,6984,53.49702
2000/01/01@07:05:51,6985,53.491752
2000/01/01@07:05:53,6987,53.473532
2000/01/01@07:05:54,6988,53.41286
2000/01/01@07:05:55,6989,53.388848
2000/01/01@07:05:56,6990,53.355536
2000/01/01@07:05:57,6991,53.32788
2000/01/01@07:05:58,6992,53.2658
2000/01/01@07:05:59,6993,53.256436
2000/01/01@07:06:00,6994,53.24283
2000/01/01@07:06:01,6995,53.20409
2000/01/01@07:06:02,6996,53.194636
2000/01/01@07:06:03,6997,53.18082
2000/01/01@07:06:04,6998,53.151656
2000/01/01@07:06:06,7000,53.083196
2000/01/01@07:06:07,7001,53.110704
2000/01/01@07:06:08,7002,53.035088
2000/01/01@07:06:09,7003,52.98206
2000/01/01@07:06:10,7004,52.970496
2000/01/01@07:06:11,7005,52.91332
2000/01/01@07:06:12,7006,52.921636
2000/01/01@07:06:13,7007,52.865344
2000/01/01@07:06:14,7008,52.870104
2000/01/01@07:06:15,7009,52.799844
2000/01/01@07:06:16,7010,52.7851232
2000/01/01@07:06:17,7011,52.757336
2000/01/01@07:06:19,7013,52.714788
2000/01/01@07:06:20,7014,52.691896
2000/01/01@07:06:21,7015,52.65874
2000/01/01@07:06:22,7016,52.657
2000/01/01@07:06:23,7017,52.611376
2000/01/01@07:06:24,7018,52.573976
2000/01/01@07:06:25,7019,52.56914
2000/01/01@07:06:26,7020,52.5538136
2000/01/01@07:06:27,7021,52.516884
2000/01/01@07:06:28,7022,52.46459
2000/01/01@07:06:29,7023,52.436572
2000/01/01@07:06:30,7024,52.403564
2000/01/01@07:06:32,7026,52.417084
